index,player,pos,tm,mp_per_game,fgpercent,x3p,x3pa,x3ppercent,x2p,x2pa,x2ppercent,ft,fta,ftpercent,orb,drb,ast,stl,blk,tov,pf,tspercent,x3par,ftr,orbpercent,drbpercent,astpercent,stlpercent,blkpercent,tovpercent,usgpercent,ows,dws,obpm,dbpm,i
9843,Jonathan Bender,SF,IND,21.1,0.43,0.6,1.6,0.36,2.0,4.3,0.457,1.8,2.3,0.773,0.8,2.3,0.8,0.2,0.6,1.2,1.9,0.5379999999999999,0.272,0.39299999999999996,4.5,12.0,6.1,0.6,2.1,15.1,17.5,0.8,1.3,-2.0,-0.7,2002
9844,Travis Best,PG,TOT,23.6,0.44,0.3,0.8,0.35600000000000004,2.8,6.2,0.451,1.4,1.6,0.897,0.3,1.8,4.4,1.2,0.1,1.3,2.3,0.511,0.114,0.22399999999999998,1.3,8.7,31.3,2.7,0.3,14.8,17.5,1.9,1.4,-0.3,-1.4,2002
9845,Travis Best,PG,IND,21.7,0.439,0.3,0.8,0.382,2.3,5.2,0.44799999999999995,1.3,1.5,0.877,0.2,1.4,4.0,1.3,0.1,1.3,2.3,0.516,0.129,0.24600000000000002,1.2,6.9,29.8,3.1,0.4,16.8,16.7,1.0,1.0,-0.7,-0.8,2002
9846,Travis Best,PG,CHI,26.4,0.441,0.3,0.8,0.32,3.5,7.6,0.45399999999999996,1.6,1.7,0.922,0.3,2.4,5.0,1.1,0.0,1.3,2.4,0.505,0.098,0.201,1.4,10.7,33.1,2.1,0.1,12.6,18.4,1.0,0.4,0.0,-2.0,2002
9847,Mike Bibby,PG,SAC,33.2,0.45299999999999996,0.6,1.7,0.37,4.9,10.6,0.466,1.9,2.4,0.8029999999999999,0.5,2.3,5.0,1.1,0.2,1.7,1.7,0.513,0.14,0.196,1.5,7.3,23.0,1.6,0.4,11.1,19.7,3.7,2.6,0.4,-0.8,2002
9848,Chauncey Billups,PG,MIN,28.7,0.423,1.5,3.8,0.39399999999999996,2.7,6.2,0.441,2.5,2.9,0.885,0.4,2.3,5.5,0.8,0.2,1.7,2.1,0.555,0.38299999999999995,0.284,1.7,9.2,29.2,1.5,0.5,13.0,20.4,6.1,1.5,3.5,-2.0,2002
9849,Mookie Blaylock,PG,GSW,17.1,0.342,0.4,1.2,0.35700000000000004,1.0,3.0,0.337,0.1,0.2,0.5,0.2,1.3,3.3,0.7,0.1,1.1,0.6,0.39799999999999996,0.28800000000000003,0.055,1.4,8.1,28.2,2.0,0.5,19.8,13.1,-0.2,0.1,-3.3,-2.4,2002
9850,Corie Blount,PF,PHI,19.8,0.45799999999999996,0.0,0.0,0.0,1.6,3.5,0.46,0.4,0.6,0.644,2.1,3.0,0.6,0.7,0.4,0.7,2.4,0.478,0.004,0.179,12.0,17.2,4.9,1.9,1.4,16.1,10.4,0.7,2.4,-2.5,2.0,2002
9852,Calvin Booth,C,SEA,18.6,0.42700000000000005,0.0,0.0,0.0,2.3,5.5,0.42700000000000005,1.5,1.6,0.958,1.3,2.3,1.1,0.4,0.9,1.1,3.1,0.502,0.0,0.293,8.6,14.1,8.6,1.2,3.5,14.7,18.1,0.2,0.3,-2.7,0.5,2002
9855,Bruce Bowen,SF,SAS,28.8,0.389,0.9,2.5,0.37799999999999995,1.7,4.2,0.396,0.8,1.6,0.479,0.7,2.0,1.5,1.1,0.4,1.1,2.0,0.46799999999999997,0.37200000000000005,0.24100000000000002,2.9,7.9,8.1,1.9,1.0,13.0,13.9,-0.3,2.2,-1.5,1.5,2002
9856,Ryan Bowen,SF,DEN,22.5,0.479,0.0,0.2,0.083,1.9,3.9,0.495,0.9,1.2,0.75,1.8,2.2,0.7,1.0,0.5,0.5,2.3,0.524,0.039,0.3,8.6,11.7,4.8,2.4,1.8,10.6,10.3,1.9,1.2,-1.3,1.6,2002
9861,Elton Brand,PF,LAC,37.8,0.527,0.0,0.0,0.0,6.7,12.6,0.527,4.9,6.6,0.742,5.0,6.6,2.4,1.0,2.0,2.2,3.2,0.586,0.0,0.519,15.0,19.6,11.0,1.4,3.7,12.2,21.1,9.9,3.7,4.1,2.1,2002
9862,Terrell Brandon,PG,MIN,30.1,0.425,0.1,0.7,0.174,4.7,10.7,0.442,2.6,2.6,0.988,0.5,2.4,8.3,1.6,0.2,1.3,1.5,0.494,0.063,0.23,2.1,9.0,42.8,2.9,0.5,9.7,20.9,2.8,0.9,3.2,-1.0,2002
9871,P.J. Brown,C,CHH,32.0,0.474,0.0,0.0,0.0,3.1,6.6,0.474,2.1,2.5,0.858,3.4,6.4,1.3,0.7,1.0,1.1,2.8,0.545,0.0,0.374,12.2,22.8,6.6,1.2,2.2,12.2,12.4,4.6,3.6,-0.2,2.1,2002
9875,Kobe Bryant,SG,LAL,38.3,0.469,0.4,1.7,0.25,9.0,18.3,0.489,6.1,7.4,0.8290000000000001,1.4,4.1,5.5,1.5,0.4,2.8,2.9,0.544,0.083,0.369,4.1,11.7,25.9,2.0,0.8,10.7,30.4,8.9,3.8,4.4,0.1,2002
9877,Greg Buckner,SG,DAL,20.1,0.525,0.1,0.4,0.313,2.3,4.1,0.544,0.9,1.3,0.69,1.5,2.4,1.1,0.7,0.4,0.6,2.8,0.5660000000000001,0.081,0.293,8.6,13.1,7.9,1.8,1.5,10.8,12.8,1.7,0.6,0.7,0.8,2002
9881,Rodney Buford,SG,MEM,28.1,0.435,0.3,1.1,0.243,3.8,8.3,0.461,0.9,1.3,0.725,0.8,3.5,1.1,0.7,0.2,1.0,1.7,0.47,0.11800000000000001,0.135,3.3,13.9,7.0,1.3,0.5,9.1,17.8,-0.2,1.0,-3.3,-1.0,2002
9885,Marcus Camby,C,NYK,34.7,0.44799999999999995,0.0,0.0,0.0,4.5,10.0,0.45,2.1,3.4,0.626,3.1,8.0,1.1,1.2,1.7,1.4,3.7,0.483,0.003,0.341,10.2,26.8,5.6,1.8,3.7,11.2,17.4,0.5,1.7,-2.7,2.8,2002
9886,Elden Campbell,PF,CHH,28.0,0.484,0.0,0.0,0.0,5.0,10.3,0.485,4.0,5.0,0.797,1.7,5.2,1.3,0.8,1.8,1.8,3.4,0.5579999999999999,0.003,0.484,7.0,21.0,8.5,1.5,4.6,12.5,23.3,4.0,3.5,-0.5,1.8,2002
9888,Anthony Carter,PG,MIA,22.8,0.342,0.0,0.4,0.053,1.9,5.2,0.365,0.4,0.8,0.528,0.4,2.1,4.7,1.1,0.1,1.6,1.8,0.359,0.073,0.138,2.1,10.8,33.0,2.6,0.2,20.7,15.8,-1.4,1.6,-4.6,0.7,2002
9889,Vince Carter,SG,TOR,39.8,0.428,2.0,5.2,0.387,7.3,16.6,0.441,4.1,5.1,0.7979999999999999,2.3,2.9,4.0,1.6,0.7,2.6,3.2,0.515,0.239,0.235,6.4,8.7,19.9,2.1,1.3,9.6,30.5,4.6,2.4,4.8,-0.7,2002
9890,Sam Cassell,PG,MIL,35.2,0.46299999999999997,1.0,2.8,0.348,6.5,13.4,0.486,3.8,4.4,0.86,0.7,3.5,6.7,1.2,0.2,2.4,2.8,0.545,0.17,0.27399999999999997,2.5,10.9,34.3,1.8,0.3,11.7,27.3,7.2,1.4,4.2,-1.9,2002
9891,Kelvin Cato,C,HOU,25.6,0.583,0.0,0.0,0.0,2.5,4.3,0.585,1.5,2.6,0.5820000000000001,2.3,4.7,0.4,0.5,1.3,0.7,2.8,0.599,0.003,0.595,10.4,21.1,2.5,1.1,3.4,11.4,11.2,3.6,1.7,-1.2,0.7,2002
9892,Tyson Chandler,C,CHI,19.6,0.49700000000000005,0.0,0.0,0.0,2.1,4.3,0.49700000000000005,1.9,3.1,0.604,1.6,3.2,0.8,0.4,1.3,1.4,2.5,0.5429999999999999,0.0,0.73,9.3,19.8,6.5,1.1,5.0,19.8,16.6,0.4,1.4,-3.6,1.5,2002
9893,Calbert Cheaney,SG,DEN,24.0,0.48100000000000004,0.0,0.1,0.0,3.3,6.8,0.485,0.7,1.0,0.687,0.8,2.7,1.6,0.5,0.3,1.0,2.3,0.499,0.009000000000000001,0.14400000000000002,3.8,13.4,11.3,1.1,1.0,12.4,15.5,0.6,0.6,-2.7,-0.4,2002
9894,Chris Childs,PG,TOR,22.8,0.32799999999999996,0.5,1.7,0.275,0.9,2.6,0.364,0.8,1.0,0.8170000000000001,0.3,2.0,5.1,0.8,0.1,1.8,2.6,0.435,0.405,0.24,1.3,10.2,32.9,1.9,0.2,27.3,13.0,-0.4,1.5,-3.3,-1.5,2002
9895,Doug Christie,SG,SAC,34.5,0.46,1.1,3.2,0.35200000000000004,3.1,5.9,0.518,2.5,3.0,0.851,0.9,3.7,4.2,2.0,0.3,2.0,2.6,0.578,0.348,0.32899999999999996,2.9,11.2,17.2,2.9,0.6,16.3,15.6,4.4,4.2,1.9,2.0,2002
9896,Keon Clark,C,TOR,27.0,0.49,0.0,0.1,0.0,4.7,9.5,0.494,1.9,2.8,0.674,2.2,5.2,1.1,0.7,1.5,1.7,3.2,0.522,0.006,0.297,9.3,22.9,7.1,1.4,4.2,13.8,21.2,1.7,3.6,-2.0,1.6,2002
9897,Speedy Claxton,PG,PHI,22.8,0.4,0.1,0.5,0.121,2.6,6.3,0.42200000000000004,1.7,2.0,0.838,0.7,1.7,3.0,1.4,0.1,1.4,2.2,0.469,0.073,0.301,3.5,8.4,21.9,3.4,0.3,15.7,18.2,0.4,2.4,-1.6,1.0,2002
9899,Derrick Coleman,PF,PHI,35.9,0.45,0.5,1.4,0.337,5.2,11.2,0.465,3.2,3.9,0.815,2.9,5.9,1.7,0.7,0.9,2.1,2.7,0.524,0.113,0.309,9.2,18.5,8.5,1.1,1.9,12.5,21.0,2.7,3.2,-0.1,0.8,2002
9902,Jarron Collins,C,UTA,20.6,0.461,0.0,0.0,0.0,2.3,4.9,0.462,1.9,2.6,0.74,2.0,2.3,0.8,0.4,0.3,0.8,3.3,0.532,0.003,0.528,11.5,13.3,6.6,1.1,1.2,11.7,15.0,2.3,1.0,-0.5,-0.8,2002
9903,Jason Collins,C,NJN,18.3,0.42100000000000004,0.0,0.0,0.5,1.5,3.6,0.42,1.5,2.1,0.701,1.7,2.2,1.1,0.4,0.6,0.9,2.2,0.5,0.006999999999999999,0.59,10.5,13.6,8.4,1.1,2.4,17.1,13.5,1.0,2.0,-2.5,1.6,2002
9904,Chris Crawford,PF,ATL,18.7,0.467,0.0,0.1,0.0,3.0,6.3,0.47700000000000004,1.6,2.1,0.733,1.3,2.3,0.7,0.3,0.7,1.4,3.0,0.514,0.022000000000000002,0.33299999999999996,7.8,14.0,6.7,0.8,2.8,16.2,21.3,0.0,0.1,-3.7,-1.3,2002
9905,Jamal Crawford,PG,CHI,20.9,0.47600000000000003,1.1,2.5,0.44799999999999995,2.7,5.6,0.488,0.4,0.6,0.769,0.2,1.3,2.4,0.8,0.2,1.4,0.8,0.555,0.31,0.07,1.2,7.2,21.8,2.0,0.8,14.2,21.5,0.4,0.2,0.6,-2.8,2002
9909,Austin Croshere,PF,IND,16.9,0.413,0.6,1.9,0.33799999999999997,1.8,4.0,0.449,1.3,1.5,0.851,1.0,2.9,1.0,0.3,0.4,0.9,1.4,0.518,0.324,0.254,6.7,18.8,10.1,1.1,1.6,11.9,19.9,1.2,1.4,-0.6,-0.5,2002
9910,John Crotty,PG,UTA,19.6,0.47100000000000003,0.8,1.7,0.449,1.6,3.4,0.48200000000000004,1.4,1.6,0.8640000000000001,0.4,1.4,3.4,0.5,0.0,1.2,1.9,0.599,0.332,0.317,2.4,8.9,29.2,1.3,0.1,17.7,16.2,1.8,0.4,1.5,-3.1,2002
9912,Dell Curry,SG,TOR,15.8,0.406,0.8,2.3,0.344,1.7,3.9,0.444,0.6,0.7,0.892,0.4,1.0,1.1,0.4,0.1,0.7,0.9,0.495,0.37799999999999995,0.107,2.9,7.8,11.9,1.3,0.5,10.1,20.8,0.6,0.6,-0.7,-2.7,2002
9913,Eddy Curry,C,CHI,16.0,0.501,0.0,0.0,0.0,2.6,5.2,0.501,1.5,2.2,0.6559999999999999,1.5,2.2,0.3,0.2,0.7,1.0,2.4,0.54,0.0,0.424,11.0,16.8,4.0,0.7,3.4,13.4,20.7,1.0,0.8,-2.6,-1.7,2002
9914,Michael Curry,SG,DET,23.3,0.45299999999999996,0.1,0.3,0.26899999999999996,1.4,3.0,0.47200000000000003,0.9,1.1,0.7909999999999999,0.2,1.9,1.5,0.6,0.1,0.7,2.5,0.521,0.094,0.33,0.9,9.4,10.1,1.3,0.4,16.0,9.3,0.7,1.6,-3.2,0.4,2002
9916,Erick Dampier,C,GSW,23.8,0.435,0.0,0.0,0.0,2.9,6.6,0.435,1.9,2.9,0.645,2.3,3.0,1.2,0.2,2.3,2.1,3.2,0.484,0.0,0.44,10.0,13.9,7.8,0.5,6.5,21.4,17.6,-0.8,1.1,-3.6,1.7,2002
9917,Antonio Daniels,SG,SAS,26.5,0.44,0.7,2.4,0.29100000000000004,2.6,5.1,0.51,1.9,2.6,0.752,0.3,1.9,2.8,0.6,0.1,0.9,1.3,0.534,0.32,0.34299999999999997,1.3,7.8,17.2,1.2,0.4,9.0,16.6,3.7,2.3,0.8,-0.7,2002
9918,Antonio Davis,PF,TOR,38.7,0.426,0.0,0.0,0.0,5.3,12.5,0.426,3.8,4.6,0.818,3.3,6.3,2.0,0.7,1.1,2.1,2.9,0.49700000000000005,0.001,0.37200000000000005,9.5,19.4,8.7,1.0,2.1,12.4,19.6,3.0,3.6,-1.2,1.1,2002
9919,Baron Davis,PG,CHH,40.5,0.41700000000000004,2.1,5.8,0.35600000000000004,4.7,10.5,0.451,2.4,4.1,0.58,1.1,3.1,8.5,2.1,0.6,3.0,2.9,0.498,0.35600000000000004,0.252,3.2,8.8,37.3,2.8,1.0,14.2,23.9,4.4,3.8,4.1,0.1,2002
9920,Dale Davis,C,POR,31.4,0.51,0.0,0.0,0.0,3.8,7.4,0.51,1.9,2.7,0.708,3.4,5.5,1.2,0.8,1.1,0.8,2.5,0.551,0.0,0.366,12.4,20.7,6.2,1.4,2.6,8.4,13.7,5.4,3.1,0.6,1.8,2002
9921,Emanual Davis,PG,ATL,27.6,0.354,1.0,3.0,0.341,1.5,4.0,0.363,0.6,0.6,0.889,0.7,2.0,2.4,1.0,0.2,1.9,2.4,0.449,0.429,0.091,2.8,8.2,13.7,1.8,0.5,20.2,15.1,-0.7,0.4,-2.8,-0.5,2002
9922,Hubert Davis,SG,WAS,24.1,0.44799999999999995,1.1,2.5,0.452,1.7,3.9,0.445,0.3,0.4,0.762,0.1,1.4,2.1,0.5,0.1,0.9,1.1,0.544,0.387,0.064,0.7,6.7,13.9,1.2,0.2,11.6,14.2,1.3,0.4,0.0,-2.0,2002
9923,Ricky Davis,SF,CLE,23.8,0.48100000000000004,0.1,0.4,0.314,4.5,9.1,0.489,2.4,3.0,0.79,0.8,2.2,2.2,0.8,0.3,1.8,1.8,0.539,0.045,0.318,3.8,10.7,16.6,1.9,0.9,14.3,24.4,1.9,0.8,-0.2,-1.6,2002
9926,Tony Delk,SG,TOT,23.0,0.384,1.1,3.4,0.313,2.5,5.9,0.425,1.2,1.5,0.804,0.9,2.3,2.1,0.8,0.2,0.9,1.6,0.473,0.364,0.165,4.4,11.4,15.2,1.9,0.5,8.6,21.5,1.0,1.5,0.1,-0.8,2002
9927,Tony Delk,SG,PHO,21.4,0.39899999999999997,1.1,3.6,0.32,2.9,6.6,0.442,1.4,1.6,0.836,0.9,2.1,2.0,0.8,0.1,1.0,1.5,0.488,0.353,0.161,4.8,11.2,15.6,1.9,0.3,8.2,24.8,1.0,0.8,1.5,-1.7,2002
9928,Tony Delk,SG,BOS,25.9,0.349,0.9,3.0,0.299,1.8,4.8,0.381,1.0,1.4,0.733,0.9,2.7,2.3,1.0,0.3,0.9,1.7,0.43700000000000006,0.39,0.174,3.8,11.6,14.6,2.0,0.8,9.3,16.3,0.0,0.7,-2.1,0.5,2002
9932,Michael Dickerson,SG,MEM,31.0,0.313,2.0,5.3,0.381,1.8,6.8,0.259,1.3,1.5,0.833,0.8,2.3,2.3,0.8,0.3,2.0,3.0,0.425,0.43799999999999994,0.125,2.7,8.1,12.1,1.3,0.6,13.6,21.5,-0.2,0.0,-3.6,-2.7,2002
9934,Vlade Divac,C,SAC,30.3,0.47200000000000003,0.0,0.2,0.231,4.2,8.8,0.47700000000000004,2.6,4.3,0.615,2.6,5.8,3.7,1.0,1.2,2.0,2.9,0.513,0.018000000000000002,0.475,9.2,20.2,17.9,1.6,2.6,15.4,18.4,3.1,4.2,0.1,3.3,2002
9935,Michael Doleac,C,CLE,16.8,0.41700000000000004,0.0,0.0,0.0,1.9,4.5,0.41700000000000004,0.9,1.1,0.826,1.1,2.9,0.6,0.4,0.3,0.9,2.3,0.46799999999999997,0.0,0.24600000000000002,7.9,20.0,5.6,1.1,1.1,15.1,15.9,-0.1,0.4,-4.2,-1.2,2002
9938,Predrag Drobnjak,C,SEA,18.3,0.461,0.0,0.0,0.0,3.0,6.4,0.46399999999999997,0.9,1.1,0.753,1.2,2.3,0.8,0.3,0.5,0.8,1.7,0.49,0.005,0.17600000000000002,7.7,14.2,6.9,0.9,2.0,10.3,19.7,0.8,0.8,-2.7,-1.2,2002
9940,Tim Duncan,PF,SAS,40.6,0.508,0.0,0.1,0.1,9.3,18.2,0.511,6.8,8.5,0.799,3.3,9.4,3.7,0.7,2.5,3.2,2.6,0.5760000000000001,0.006999999999999999,0.466,9.6,25.9,18.3,1.0,4.3,12.7,29.0,10.7,7.1,3.9,3.8,2002
9941,Howard Eisley,PG,NYK,15.6,0.337,0.4,1.5,0.24100000000000002,1.2,3.0,0.385,1.0,1.3,0.7959999999999999,0.2,1.0,2.6,0.6,0.1,1.4,1.4,0.435,0.331,0.28,1.7,7.6,26.7,2.1,0.4,21.2,19.1,-0.7,0.4,-3.6,-1.5,2002
9943,LaPhonso Ellis,SF,MIA,25.5,0.418,0.6,1.9,0.306,2.3,5.0,0.46,0.8,1.3,0.631,1.6,2.7,0.8,0.5,0.6,1.1,3.0,0.48,0.27399999999999997,0.18600000000000003,7.5,12.4,5.6,1.0,1.7,13.0,15.9,0.0,2.2,-2.3,0.8,2002
9947,Danny Ferry,SF,SAS,16.0,0.429,0.9,2.0,0.434,0.7,1.6,0.423,0.7,0.7,0.9440000000000001,0.3,1.5,1.0,0.3,0.2,0.4,1.4,0.594,0.5589999999999999,0.203,2.2,10.4,9.4,1.1,0.8,10.2,12.5,1.4,0.9,0.6,0.0,2002
9948,Michael Finley,SF,DAL,39.9,0.46299999999999997,1.1,3.2,0.33899999999999997,7.1,14.6,0.491,3.0,3.6,0.8370000000000001,1.3,3.9,3.3,0.9,0.4,1.7,2.1,0.532,0.182,0.204,3.7,10.7,14.0,1.2,0.6,8.0,23.9,5.3,1.0,2.3,-1.3,2002
9949,Derek Fisher,PG,LAL,28.2,0.41100000000000003,2.1,5.0,0.413,1.9,4.5,0.41,1.3,1.6,0.847,0.2,1.9,2.6,0.9,0.1,0.9,1.7,0.55,0.524,0.16699999999999998,0.8,7.2,13.9,1.7,0.3,8.0,17.6,3.7,1.8,2.2,-1.3,2002
9950,Marcus Fizer,PF,CHI,25.8,0.43799999999999994,0.1,0.5,0.171,4.8,10.6,0.451,2.5,3.7,0.6679999999999999,1.7,3.9,1.6,0.6,0.3,1.7,2.4,0.48200000000000004,0.048,0.33399999999999996,7.4,18.3,11.7,1.3,0.9,11.9,25.9,-0.2,1.3,-2.0,-1.6,2002
9954,Danny Fortson,PF,GSW,28.8,0.428,0.0,0.1,0.25,4.0,9.3,0.429,3.2,4.0,0.795,3.8,7.9,1.6,0.6,0.2,2.1,3.3,0.504,0.006,0.42700000000000005,13.7,30.3,9.3,1.0,0.5,15.7,19.3,2.5,2.1,-1.1,-0.7,2002
9956,Jeff Foster,C,IND,21.8,0.449,0.0,0.2,0.133,2.1,4.6,0.462,1.4,2.2,0.61,2.5,4.3,0.9,0.9,0.5,1.0,2.8,0.493,0.038,0.462,13.3,21.6,6.1,2.1,1.5,14.3,14.0,1.5,2.7,-1.5,1.7,2002
9958,Tremaine Fowlkes,SF,LAC,15.6,0.391,0.0,0.0,0.0,1.1,2.9,0.391,1.1,1.4,0.774,1.5,1.5,0.8,0.5,0.0,0.6,1.8,0.47700000000000004,0.0,0.484,10.7,10.4,7.3,1.7,0.2,14.3,11.9,0.3,0.2,-1.5,-0.1,2002
9959,Rick Fox,SF,LAL,27.9,0.42100000000000004,0.8,2.5,0.313,2.3,4.8,0.479,0.9,1.0,0.8240000000000001,1.1,3.6,3.5,0.8,0.3,1.6,3.0,0.502,0.344,0.14,4.4,14.3,18.1,1.5,0.7,17.0,15.2,1.5,2.8,-0.3,0.9,2002
9960,Adonal Foyle,C,GSW,18.8,0.444,0.0,0.0,0.0,2.2,4.9,0.444,0.5,1.2,0.39799999999999996,1.9,3.0,0.5,0.5,2.1,1.0,2.3,0.445,0.0,0.242,10.6,17.3,4.3,1.2,7.7,15.1,14.2,-0.4,1.6,-3.9,2.7,2002
9961,Steve Francis,PG,HOU,41.1,0.41700000000000004,1.2,3.7,0.324,6.2,14.0,0.442,5.7,7.4,0.773,1.8,5.2,6.4,1.2,0.4,3.9,3.0,0.517,0.209,0.419,4.9,14.8,29.1,1.6,0.7,15.6,28.0,3.2,1.2,3.2,-0.3,2002
9963,Kevin Garnett,PF,MIN,39.2,0.47,0.5,1.4,0.319,7.7,15.9,0.484,4.4,5.5,0.8009999999999999,3.0,9.1,5.2,1.2,1.6,2.8,2.3,0.536,0.083,0.32,9.0,26.5,22.4,1.6,2.9,12.5,26.0,7.9,4.9,3.6,3.1,2002
9967,Pat Garrity,PF,ORL,30.1,0.426,2.1,5.0,0.42700000000000005,2.0,4.6,0.426,0.8,0.9,0.836,1.0,3.3,1.2,0.8,0.4,0.9,2.9,0.5529999999999999,0.516,0.095,3.6,12.2,6.4,1.3,0.8,7.8,16.1,3.4,1.7,1.2,-1.1,2002
9968,Pau Gasol,C,MEM,36.7,0.518,0.0,0.1,0.2,6.7,12.9,0.519,4.1,5.8,0.7090000000000001,2.9,6.0,2.7,0.5,2.1,2.7,2.4,0.5660000000000001,0.005,0.44799999999999995,8.8,18.2,13.8,0.7,3.9,15.0,22.6,4.8,2.8,0.7,1.5,2002
9969,Chris Gatling,PF,MIA,15.0,0.447,0.0,0.1,0.125,2.4,5.3,0.456,1.5,2.2,0.701,1.3,2.5,0.5,0.3,0.2,1.1,2.0,0.501,0.027000000000000003,0.39899999999999997,10.3,19.3,5.7,1.2,1.0,14.4,23.7,0.1,1.3,-3.5,-1.0,2002
9971,Devean George,SF,LAL,21.5,0.41100000000000003,0.8,2.2,0.371,1.8,4.2,0.43200000000000005,1.0,1.5,0.675,1.0,2.7,1.4,0.9,0.5,0.8,2.3,0.502,0.34,0.24100000000000002,4.9,14.0,9.4,2.1,1.7,10.2,16.4,1.6,2.6,-0.4,1.1,2002
9972,Eddie Gill,PG,MEM,16.7,0.424,0.3,1.0,0.318,1.4,3.0,0.457,1.3,1.7,0.795,0.3,0.9,2.1,0.5,0.1,1.5,1.7,0.531,0.239,0.424,2.0,6.1,20.6,1.5,0.5,23.7,16.9,0.0,0.1,-3.5,-2.3,2002
9973,Kendall Gill,SG,MIA,21.7,0.384,0.1,0.7,0.136,2.4,5.8,0.413,0.6,1.0,0.677,0.4,2.4,1.5,0.7,0.1,0.8,2.2,0.414,0.10400000000000001,0.147,2.4,12.7,12.1,1.7,0.4,10.9,17.1,-1.3,2.0,-4.4,0.7,2002
9974,Dion Glover,SG,ATL,21.0,0.42100000000000004,0.5,1.7,0.33,2.9,6.6,0.444,1.4,1.9,0.757,0.7,2.4,1.5,0.8,0.3,1.4,1.6,0.491,0.2,0.226,3.5,13.2,12.8,2.0,0.9,13.2,22.6,0.0,0.9,-1.8,-1.0,2002
9976,Brian Grant,PF,MIA,31.3,0.469,0.0,0.0,0.0,4.0,8.4,0.47,1.4,1.7,0.8490000000000001,2.3,5.7,1.9,0.7,0.4,1.7,3.3,0.508,0.003,0.195,8.8,20.9,10.5,1.2,1.1,15.6,16.6,1.1,3.7,-1.9,2.2,2002
9977,Horace Grant,C,ORL,29.1,0.513,0.0,0.0,0.0,3.5,6.8,0.513,1.1,1.5,0.721,2.1,4.2,1.4,0.8,0.6,0.7,1.6,0.539,0.0,0.21600000000000003,8.0,16.4,7.1,1.3,1.6,8.3,12.5,3.6,2.0,-0.6,1.0,2002
9978,Adrian Griffin,SG,DAL,23.8,0.499,0.3,0.9,0.29600000000000004,2.8,5.3,0.534,0.7,0.8,0.8370000000000001,1.2,2.8,1.8,1.3,0.2,0.7,2.4,0.545,0.15,0.136,5.6,12.7,11.3,2.8,0.6,9.9,13.8,2.3,1.2,1.1,1.3,2002
9979,Eddie Griffin,PF,HOU,26.0,0.366,1.2,3.7,0.33,2.1,5.4,0.392,0.9,1.2,0.7440000000000001,1.6,4.1,0.7,0.2,1.8,0.6,1.6,0.456,0.41,0.129,7.0,18.2,4.8,0.5,4.8,6.3,18.4,1.0,1.4,-1.6,-0.3,2002
9980,Tom Gugliotta,PF,PHO,25.7,0.42200000000000004,0.1,0.2,0.33299999999999996,2.8,6.6,0.425,0.6,0.8,0.757,1.3,3.7,1.8,0.9,0.7,1.4,2.6,0.449,0.03,0.12300000000000001,5.8,16.4,10.2,1.8,1.9,16.1,15.0,-0.4,1.4,-3.6,2.1,2002
9982,Darvin Ham,SF,MIL,17.3,0.569,0.0,0.1,0.14300000000000002,1.7,2.9,0.583,0.9,1.8,0.504,1.3,1.6,1.0,0.4,0.5,1.2,2.5,0.5710000000000001,0.033,0.583,9.1,10.1,9.1,1.1,2.2,23.8,13.5,0.7,0.6,-2.1,0.0,2002
9983,Richard Hamilton,SG,WAS,35.0,0.435,0.3,0.7,0.381,7.2,16.5,0.43799999999999994,4.8,5.3,0.89,1.2,2.3,2.7,0.6,0.2,2.1,2.2,0.511,0.039,0.311,3.8,7.6,14.6,0.9,0.5,9.7,28.6,3.4,0.6,1.0,-2.8,2002
9985,Zendon Hamilton,PF,DEN,15.7,0.42,0.0,0.0,0.0,1.9,4.5,0.42,2.2,3.4,0.652,2.0,2.6,0.3,0.4,0.3,1.1,1.9,0.499,0.0,0.7390000000000001,14.1,20.2,2.7,1.3,1.6,15.6,20.3,0.4,0.6,-3.6,-2.3,2002
9986,Anfernee Hardaway,SG,PHO,30.8,0.418,0.3,1.0,0.27699999999999997,4.6,10.6,0.43200000000000005,2.0,2.4,0.81,1.2,3.2,4.1,1.5,0.4,2.4,2.3,0.47200000000000003,0.08900000000000001,0.209,4.4,11.7,21.1,2.6,0.9,15.7,21.9,0.1,2.8,-1.2,1.1,2002
9987,Tim Hardaway,PG,TOT,23.5,0.365,1.8,5.2,0.34700000000000003,1.5,3.9,0.387,1.1,1.4,0.794,0.2,1.6,4.1,0.8,0.1,1.6,1.6,0.49200000000000005,0.5710000000000001,0.156,1.0,7.7,27.0,1.9,0.4,14.3,21.8,1.2,0.6,1.5,-2.9,2002
9988,Tim Hardaway,PG,DAL,23.6,0.36200000000000004,1.8,5.2,0.341,1.6,4.0,0.391,1.2,1.4,0.833,0.2,1.6,3.7,0.7,0.1,1.4,1.6,0.49,0.565,0.158,1.2,7.2,23.7,1.6,0.4,12.1,21.3,1.2,0.4,1.6,-2.9,2002
9989,Tim Hardaway,PG,DEN,23.2,0.373,2.0,5.4,0.373,1.4,3.6,0.373,0.9,1.4,0.632,0.1,1.9,5.5,1.2,0.1,2.7,1.8,0.499,0.595,0.151,0.3,9.6,40.1,2.8,0.5,22.0,23.7,0.0,0.2,0.9,-2.9,2002
